DATA	COD_ITEM	COD_VENDEDOR	VOLUME_META	RECEITA_META	VOLUME_FATURADO	RECEITA_FATURADO
16/3/2002	LC06	1007	12	7680	8	5578
16/3/2002	RB38	6	1	880	6	6431
16/3/2002	RB38	1004	6	5280	10	8195
16/3/2002	RB44	14	13	14950	10	10035
16/3/2002	RB44	29	11	12650	5	5506
16/3/2002	RC27	2	4	1960	13	7128
16/3/2002	RC27	3	11	5390	12	6609
16/3/2002	RC27	6	13	6370	12	6088
16/3/2002	RC27	13	5	2450	6	3427
16/3/2002	RC27	18	12	5880	8	4505
16/3/2002	RC27	24	6	2940	5	2128
16/3/2002	RC27	32	8	3920	9	5049
16/3/2002	RC32	1	12	7080	3	1766
16/3/2002	RC32	5	15	8850	10	6960
16/3/2002	RC32	13	32	18880	27	17215
16/3/2002	RC32	14	4	2360	3	1538
16/3/2002	RC32	23	12	7080	2	1209
16/3/2002	RC32	28	29	17110	12	6912
16/3/2002	RC32	1032	11	6490	5	2856
17/3/2002	AC08	13	6	3060	2	1193
17/3/2002	AC08	14	15	7650	15	7043
17/3/2002	AC08	23	3	1530	10	4319
17/3/2002	AC08	28	1	510	10	4480
17/3/2002	AC08	29	4	2040	5	2990
17/3/2002	AC08	32	7	3570	9	5388
17/3/2002	AC08	1005	5	2550	11	5211
17/3/2002	FB04	5	6	3150	1	526
17/3/2002	FB04	18	8	4200	13	6098
17/3/2002	FB06	16	1	700	8	7099
17/3/2002	FB06	17	12	8400	4	3283
17/3/2002	FB06	28	5	3500	10	8233
17/3/2002	FB06	32	2	1400	2	1735
17/3/2002	FC04	3	2	600	12	4269
17/3/2002	FC04	9	16	4800	14	3808
17/3/2002	FC04	14	14	4200	15	6089
17/3/2002	FC04	16	4	1200	14	5754
17/3/2002	FC04	17	1	300	6	2493
17/3/2002	FC04	1033	4	1200	13	5188
17/3/2002	LB08	5	5	4500	14	13565
17/3/2002	LB08	9	8	7200	6	6515
17/3/2002	LB08	1033	13	11700	19	15742
17/3/2002	LC06	14	10	6400	8	4610
17/3/2002	LC06	16	12	7680	4	2530
17/3/2002	RB38	1	15	13200	23	22709
17/3/2002	RB38	6	15	13200	10	10269
17/3/2002	RB38	7	11	9680	2	2025
17/3/2002	RB38	29	7	6160	13	12284
17/3/2002	RB38	1004	10	8800	3	3074
17/3/2002	RB44	3	13	14950	9	9081
17/3/2002	RB44	6	14	16100	5	5700
17/3/2002	RB44	7	14	16100	6	5864
17/3/2002	RB44	16	13	14950	8	7642
17/3/2002	RB44	17	14	16100	7	6681
17/3/2002	RB44	24	2	2300	15	16671
17/3/2002	RB44	1033	13	14950	10	11387
17/3/2002	RC27	2	5	2450	7	3768
17/3/2002	RC27	14	20	9800	9	4186
17/3/2002	RC27	28	2	980	5	2259
17/3/2002	RC32	2	13	7670	18	12289
17/3/2002	RC32	3	13	7670	6	4253
17/3/2002	RC32	14	15	8850	6	3863
17/3/2002	RC32	23	12	7080	18	11762
18/3/2002	AC08	7	9	4590	15	7338
18/3/2002	AC08	17	5	2550	3	1377
18/3/2002	AC08	23	3	1530	13	6862
18/3/2002	AC08	29	1	510	4	2041
18/3/2002	AC08	1004	15	7650	5	2771
18/3/2002	FB04	9	9	4725	4	2117
18/3/2002	FB04	14	14	7350	5	2805
18/3/2002	FB06	29	11	7700	13	9359
18/3/2002	FB06	1004	3	2100	2	1349
18/3/2002	FC04	4	10	3000	7	1824
18/3/2002	FC04	6	8	2400	14	5228
18/3/2002	FC04	7	9	2700	10	3094
18/3/2002	FC04	14	12	3600	7	2792
18/3/2002	FC04	16	12	3600	12	3005
18/3/2002	FC04	23	1	300	7	2413
18/3/2002	FC04	25	21	6300	22	7304
18/3/2002	FC04	32	12	3600	6	1835
18/3/2002	FC04	1004	6	1800	8	2150
18/3/2002	LB08	1	27	24300	21	21991
18/3/2002	LB08	5	7	6300	4	3102
18/3/2002	LB08	23	2	1800	12	12072
18/3/2002	LB08	25	15	13500	16	13724
18/3/2002	LB08	32	3	2700	2	1861
18/3/2002	LC06	4	13	8320	7	5291
18/3/2002	LC06	6	12	7680	5	3145
18/3/2002	LC06	9	11	7040	1	774
18/3/2002	LC06	14	2	1280	9	7402
18/3/2002	LC06	25	8	5120	7	5688
18/3/2002	RB38	2	14	12320	6	5414
18/3/2002	RB38	13	9	7920	3	3045
18/3/2002	RB38	16	11	9680	14	13275
18/3/2002	RB38	18	20	17600	20	18581
18/3/2002	RB38	24	10	8800	1	904
18/3/2002	RB38	1004	5	4400	14	12722
18/3/2002	RB38	1007	2	1760	3	2532
18/3/2002	RB44	1019	1	1150	13	12286
18/3/2002	RB44	1261	5	5750	12	14764
18/3/2002	RC27	1	14	6860	6	2657
18/3/2002	RC27	3	5	2450	14	7466
18/3/2002	RC27	7	2	980	12	5466
18/3/2002	RC27	13	13	6370	16	7476
18/3/2002	RC27	15	1	490	5	2703
18/3/2002	RC27	18	19	9310	26	12489
18/3/2002	RC27	25	11	5390	1	435
18/3/2002	RC27	1033	8	3920	11	4678
18/3/2002	RC32	17	5	2950	14	9602
18/3/2002	RC32	18	5	2950	9	6693
18/3/2002	RC32	1007	14	8260	10	5889
18/3/2002	RC32	1032	6	3540	2	1497
19/3/2002	AC08	17	6	3060	3	1867
19/3/2002	AC08	1007	14	7140	4	2298
19/3/2002	FB04	5	2	1050	4	1679
19/3/2002	FB04	25	11	5775	12	5672
19/3/2002	FB06	15	9	6300	2	1460
19/3/2002	FC04	7	7	2100	13	3396
19/3/2002	FC04	13	3	900	14	3976
19/3/2002	FC04	29	12	3600	6	1896
19/3/2002	LB08	17	2	1800	4	3332
19/3/2002	LB08	23	2	1800	2	2108
19/3/2002	LB08	25	5	4500	10	8526
19/3/2002	LB08	32	14	12600	4	4082
19/3/2002	LC06	9	3	1920	4	2600
19/3/2002	LC06	17	5	3200	3	2419
19/3/2002	LC06	29	2	1280	2	1239
19/3/2002	LC06	1007	11	7040	11	9015
19/3/2002	RB38	5	10	8800	9	8958
19/3/2002	RB38	7	12	10560	7	6993
19/3/2002	RB38	16	6	5280	2	2119
19/3/2002	RB38	29	8	7040	13	11305
19/3/2002	RB38	1028	15	13200	6	6008
19/3/2002	RB38	1033	16	14080	14	11593
19/3/2002	RB44	5	14	16100	8	9712
19/3/2002	RB44	9	3	3450	13	11941
19/3/2002	RB44	16	5	5750	13	15863
19/3/2002	RB44	23	8	9200	9	10658
19/3/2002	RB44	1005	13	14950	8	9708
19/3/2002	RC27	9	13	6370	3	1459
19/3/2002	RC27	16	8	3920	15	6815
19/3/2002	RC27	17	4	1960	7	3925
19/3/2002	RC27	18	9	4410	5	2392
19/3/2002	RC27	24	11	5390	11	4756
19/3/2002	RC27	28	14	6860	12	6696
19/3/2002	RC32	4	7	4130	7	4655
19/3/2002	RC32	15	4	2360	11	8045
20/3/2002	AC08	14	2	1020	10	5134
20/3/2002	AC08	1005	10	5100	1	490
20/3/2002	FB04	23	11	5775	14	6631
20/3/2002	FB04	1016	14	7350	14	6087
20/3/2002	FB06	1033	6	4200	1	845
20/3/2002	FC04	7	13	3900	2	866
20/3/2002	FC04	9	3	900	6	2472
20/3/2002	FC04	18	7	2100	7	2480
20/3/2002	LB08	15	9	8100	11	12015
20/3/2002	LB08	16	10	9000	19	18841
20/3/2002	LB08	17	8	7200	8	6249
20/3/2002	LB08	28	14	12600	3	2527
20/3/2002	LB08	1033	12	10800	7	7276
20/3/2002	LC06	2	13	8320	1	696
20/3/2002	LC06	3	11	7040	9	7531
20/3/2002	LC06	6	9	5760	14	11190
20/3/2002	LC06	15	18	11520	18	13799
20/3/2002	LC06	16	15	9600	11	8986
20/3/2002	LC06	17	1	640	8	6362
20/3/2002	LC06	23	23	14720	15	12460
20/3/2002	LC06	29	8	5120	14	11740
20/3/2002	LC06	32	9	5760	12	6987
20/3/2002	RB38	4	7	6160	14	13641
20/3/2002	RB38	24	14	12320	8	6649
20/3/2002	RB38	1005	11	9680	14	11922
20/3/2002	RB38	1033	14	12320	4	4078
20/3/2002	RB44	15	9	10350	11	10794
20/3/2002	RB44	23	4	4600	11	13176
20/3/2002	RB44	28	14	16100	12	12073
20/3/2002	RB44	1004	4	4600	7	8775
20/3/2002	RB44	1021	13	14950	4	5241
20/3/2002	RB44	1022	9	10350	9	9874
20/3/2002	RC27	14	11	5390	16	8808
20/3/2002	RC27	18	6	2940	14	7382
20/3/2002	RC32	7	9	5310	2	1086
20/3/2002	RC32	9	14	8260	6	4445
20/3/2002	RC32	14	11	6490	3	1811
20/3/2002	RC32	16	15	8850	12	6697
20/3/2002	RC32	17	20	11800	16	10250
20/3/2002	RC32	25	6	3540	7	3834
21/3/2002	AC08	13	10	5100	5	2289
21/3/2002	AC08	23	4	2040	5	2188
21/3/2002	AC08	24	5	2550	10	5758
21/3/2002	AC08	1033	13	6630	9	4625
21/3/2002	FB04	14	13	6825	15	7255
21/3/2002	FB04	23	6	3150	8	4652
21/3/2002	FB04	24	11	5775	1	561
21/3/2002	FB06	1	7	4900	3	2464
21/3/2002	FC04	14	14	4200	3	962
21/3/2002	FC04	1000	4	1200	3	1250
21/3/2002	LB08	3	6	5400	5	4766
21/3/2002	LB08	5	14	12600	1	829
21/3/2002	LB08	28	2	1800	9	7229
21/3/2002	LC06	2	12	7680	19	13699
21/3/2002	LC06	5	14	8960	5	3417
21/3/2002	LC06	7	4	2560	5	4304
21/3/2002	LC06	29	4	2560	2	1420
21/3/2002	LC06	32	15	9600	10	6400
21/3/2002	LC06	1016	7	4480	14	10715
21/3/2002	RB38	1	7	6160	12	12704
21/3/2002	RB38	16	11	9680	8	6948
21/3/2002	RB38	23	5	4400	10	9657
21/3/2002	RB38	29	15	13200	14	13821
21/3/2002	RB44	1	14	16100	10	12230
21/3/2002	RB44	13	14	16100	10	10263
21/3/2002	RB44	14	6	6900	10	12875
21/3/2002	RB44	18	2	2300	11	13360
21/3/2002	RB44	24	14	16100	2	2214
21/3/2002	RB44	29	7	8050	7	8319
21/3/2002	RB44	32	13	14950	14	17029
21/3/2002	RB44	1007	1	1150	13	16454
21/3/2002	RB44	1020	11	12650	11	11498
21/3/2002	RC27	2	1	490	13	7442
21/3/2002	RC27	6	13	6370	7	3666
21/3/2002	RC27	17	1	490	15	8626
21/3/2002	RC27	23	5	2450	14	6095
21/3/2002	RC27	25	9	4410	1	513
21/3/2002	RC32	1	4	2360	2	1480
21/3/2002	RC32	2	7	4130	6	4410
21/3/2002	RC32	1033	6	3540	15	10244
22/3/2002	AC08	2	8	4080	14	8684
22/3/2002	AC08	3	7	3570	12	6545
22/3/2002	AC08	5	14	7140	13	7592
22/3/2002	AC08	15	15	7650	11	6037
22/3/2002	AC08	16	14	7140	9	5490
22/3/2002	AC08	1007	6	3060	14	8089
22/3/2002	AC08	1032	4	2040	8	4843
22/3/2002	FB04	9	7	3675	10	4778
22/3/2002	FB06	18	23	16100	21	15418
22/3/2002	FC04	3	9	2700	8	2840
22/3/2002	FC04	14	2	600	12	5185
22/3/2002	FC04	23	15	4500	9	2646
22/3/2002	FC04	1004	7	2100	14	5814
22/3/2002	LB08	2	11	9900	9	9666
22/3/2002	LB08	25	3	2700	2	1568
22/3/2002	LB08	32	4	3600	9	9552
22/3/2002	LB08	1005	7	6300	5	4918
22/3/2002	LC06	9	13	8320	1	810
22/3/2002	LC06	14	10	6400	7	5555
22/3/2002	LC06	16	11	7040	9	6917
22/3/2002	RB38	1	8	7040	14	11170
22/3/2002	RB38	7	5	4400	7	6014
22/3/2002	RB38	17	3	2640	12	10087
22/3/2002	RB38	18	13	11440	1	839
22/3/2002	RB38	24	2	1760	5	4386
22/3/2002	RB38	1032	4	3520	10	8355
22/3/2002	RB44	9	12	13800	11	10203
22/3/2002	RB44	14	6	6900	15	14178
22/3/2002	RB44	15	15	17250	14	14286
22/3/2002	RB44	23	13	14950	13	15457
22/3/2002	RB44	28	13	14950	13	16959
22/3/2002	RB44	29	5	5750	1	969
22/3/2002	RB44	1004	14	16100	4	4543
22/3/2002	RB44	1005	13	14950	2	2593
22/3/2002	RC27	6	15	7350	21	9659
22/3/2002	RC27	16	2	980	15	7149
22/3/2002	RC27	17	12	5880	2	1144
22/3/2002	RC27	18	11	5390	12	5033
22/3/2002	RC27	32	15	7350	7	3670
22/3/2002	RC27	1004	6	2940	7	3980
22/3/2002	RC27	1005	14	6860	1	535
22/3/2002	RC32	3	13	7670	14	10470
22/3/2002	RC32	5	14	8260	5	3545
22/3/2002	RC32	28	2	1180	9	6178
22/3/2002	RC32	1005	7	4130	2	1442
22/3/2002	RC32	1033	2	1180	6	4203
23/3/2002	AC08	2	8	4080	3	1423
23/3/2002	AC08	5	13	6630	3	1301
23/3/2002	AC08	6	8	4080	8	4584
23/3/2002	AC08	7	2	1020	10	4495
23/3/2002	AC08	17	7	3570	7	3967
23/3/2002	FB04	9	13	6825	6	2522
23/3/2002	FB04	16	6	3150	2	961
23/3/2002	FB04	25	8	4200	9	4897
23/3/2002	FB04	1005	7	3675	4	1871
23/3/2002	FB06	16	4	2800	5	4237
23/3/2002	FB06	18	10	7000	2	1698
23/3/2002	FB06	29	24	16800	24	17408
23/3/2002	FB06	1007	6	4200	7	4529
23/3/2002	FC04	3	12	3600	10	2829
23/3/2002	FC04	9	1	300	8	2977
23/3/2002	FC04	14	6	1800	5	1903
23/3/2002	FC04	23	3	900	15	5090
23/3/2002	FC04	28	5	1500	6	2485
23/3/2002	FC04	1007	9	2700	5	1551
23/3/2002	LB08	29	13	11700	4	4401
23/3/2002	LC06	16	13	8320	13	8538
23/3/2002	RB38	3	10	8800	2	1673
23/3/2002	RB38	9	12	10560	13	10715
23/3/2002	RB38	13	8	7040	2	2054
23/3/2002	RB38	14	9	7920	13	12923
23/3/2002	RB38	15	12	10560	2	1593
23/3/2002	RB38	28	12	10560	3	3057
23/3/2002	RB44	18	2	2300	8	8883
23/3/2002	RB44	21	7	8050	12	15154
23/3/2002	RB44	1025	9	10350	2	2397
23/3/2002	RB44	1033	8	9200	13	13929
23/3/2002	RC27	5	12	5880	7	3590
23/3/2002	RC27	25	10	4900	9	3741
23/3/2002	RC27	32	15	7350	5	2930
23/3/2002	RC27	1032	4	1960	8	4112
23/3/2002	RC32	2	13	7670	2	1068
23/3/2002	RC32	3	13	7670	3	1930
23/3/2002	RC32	17	6	3540	8	5955
24/3/2002	AC08	5	1	510	8	4479
24/3/2002	AC08	7	3	1530	12	5445
24/3/2002	AC08	9	8	4080	2	928
24/3/2002	AC08	17	3	1530	11	4923
24/3/2002	FB04	3	5	2625	3	1269
24/3/2002	FB04	14	2	1050	1	402
24/3/2002	FB04	18	12	6300	5	2069
24/3/2002	FB04	28	2	1050	1	545
24/3/2002	FB06	4	1	700	15	10706
24/3/2002	FB06	13	4	2800	9	5480
24/3/2002	FC04	18	5	1500	4	1004
24/3/2002	FC04	1007	9	2700	5	1251
24/3/2002	LB08	1	12	10800	9	7141
24/3/2002	LB08	6	7	6300	11	10518
24/3/2002	LB08	25	6	5400	6	6711
24/3/2002	LB08	29	3	2700	13	12925
24/3/2002	LB08	32	4	3600	9	6958
24/3/2002	LB08	1004	7	6300	6	5425
24/3/2002	LB08	1007	2	1800	3	3226
24/3/2002	LC06	1	7	4480	12	9153
24/3/2002	LC06	17	10	6400	14	11397
24/3/2002	LC06	1005	11	7040	10	6282
24/3/2002	LC06	1033	13	8320	2	1575
24/3/2002	RB38	1	23	20240	9	7799
24/3/2002	RB38	7	11	9680	5	5336
24/3/2002	RB38	17	4	3520	3	2655
24/3/2002	RB38	18	2	1760	7	7102
24/3/2002	RB44	1	8	9200	15	16278
24/3/2002	RB44	2	12	13800	13	12010
24/3/2002	RB44	16	11	12650	2	2099
24/3/2002	RB44	24	10	11500	12	11414
24/3/2002	RB44	25	13	14950	6	6144
24/3/2002	RB44	1033	11	12650	8	10488
24/3/2002	RB44	1261	13	14950	9	8624
24/3/2002	RC27	2	13	6370	10	5494
24/3/2002	RC27	15	9	4410	3	1601
24/3/2002	RC27	32	11	5390	8	4182
24/3/2002	RC27	1007	11	5390	27	11574
24/3/2002	RC32	7	8	4720	6	3329
24/3/2002	RC32	16	2	1180	3	1846
24/3/2002	RC32	29	4	2360	2	1318
25/3/2002	AC08	1	4	2040	9	4590
25/3/2002	AC08	3	6	3060	5	2471
25/3/2002	AC08	14	16	8160	16	8799
25/3/2002	AC08	1032	2	1020	7	3148
25/3/2002	FB04	6	9	4725	2	1141
25/3/2002	FB04	18	12	6300	2	1019
25/3/2002	FC04	3	12	3600	10	2638
25/3/2002	FC04	9	13	3900	10	3834
25/3/2002	FC04	15	13	3900	13	3761
25/3/2002	FC04	18	5	1500	5	1640
25/3/2002	FC04	28	2	600	3	833
25/3/2002	FC04	29	14	4200	7	2353
25/3/2002	LB08	2	14	12600	4	4567
25/3/2002	LB08	15	12	10800	3	3171
25/3/2002	LB08	16	12	10800	23	22038
25/3/2002	LB08	28	15	13500	19	17252
25/3/2002	LB08	1023	6	5400	11	11958
25/3/2002	LB08	1032	7	6300	2	2281
25/3/2002	LC06	1	18	11520	9	5608
25/3/2002	LC06	14	7	4480	1	661
25/3/2002	LC06	23	11	7040	1	620
25/3/2002	LC06	25	15	9600	2	1376
25/3/2002	RB38	2	12	10560	1	982
25/3/2002	RB38	17	10	8800	13	13631
25/3/2002	RB38	18	1	880	10	9168
25/3/2002	RB38	32	27	23760	22	21991
25/3/2002	RB38	1007	12	10560	6	5538
25/3/2002	RB44	1	2	2300	2	2305
25/3/2002	RB44	13	12	13800	3	3379
25/3/2002	RB44	14	15	17250	13	16079
25/3/2002	RC27	5	8	3920	12	5738
25/3/2002	RC27	6	7	3430	9	5125
25/3/2002	RC27	7	24	11760	12	5273
25/3/2002	RC27	17	3	1470	9	4852
25/3/2002	RC27	1005	7	3430	14	5861
25/3/2002	RC32	2	12	7080	9	5022
25/3/2002	RC32	13	6	3540	12	7547
25/3/2002	RC32	17	1	590	10	5402
25/3/2002	RC32	24	8	4720	15	8647
25/3/2002	RC32	32	14	8260	3	1541
25/3/2002	RC32	1004	8	4720	13	9727
25/3/2002	RC32	1007	15	8850	2	1089
26/3/2002	AC08	9	1	510	8	4883
26/3/2002	AC08	13	5	2550	9	4724
26/3/2002	AC08	14	1	510	9	5563
26/3/2002	AC08	16	3	1530	10	4649
26/3/2002	AC08	17	2	1020	1	444
26/3/2002	AC08	18	17	8670	19	8921
26/3/2002	AC08	28	12	6120	12	7244
26/3/2002	AC08	32	7	3570	12	6595
26/3/2002	AC08	1015	10	5100	8	4954
26/3/2002	FB04	23	6	3150	14	8346
26/3/2002	FB04	32	11	5775	14	6711
26/3/2002	FB04	1007	1	525	2	1163
26/3/2002	FB06	6	8	5600	6	5036
26/3/2002	FB06	13	13	9100	5	3003
26/3/2002	FB06	1032	4	2800	13	10142
26/3/2002	FC04	9	6	1800	9	3006
26/3/2002	FC04	15	9	2700	14	5954
26/3/2002	FC04	23	3	900	13	5069
26/3/2002	LB08	13	6	5400	2	1895
26/3/2002	LB08	14	13	11700	15	13657
26/3/2002	LB08	1033	11	9900	4	3029
26/3/2002	RB38	13	10	8800	13	11928
26/3/2002	RB38	15	8	7040	12	9498
26/3/2002	RB38	1033	1	880	11	9524
26/3/2002	RB44	6	10	11500	11	12625
26/3/2002	RB44	18	12	13800	11	10443
26/3/2002	RB44	29	12	13800	4	4260
26/3/2002	RC27	2	5	2450	10	5626
26/3/2002	RC27	3	12	5880	3	1288
26/3/2002	RC27	9	5	2450	9	4046
26/3/2002	RC27	1004	10	4900	4	1951
26/3/2002	RC32	2	20	11800	11	6862
26/3/2002	RC32	7	3	1770	3	2020
26/3/2002	RC32	15	2	1180	5	3242
26/3/2002	RC32	23	15	8850	4	2733
26/3/2002	RC32	25	10	5900	10	5697
26/3/2002	RC32	1004	14	8260	9	4868
26/3/2002	RC32	1032	10	5900	12	8801
26/3/2002	RC32	1033	11	6490	10	7008
27/3/2002	AC08	3	12	6120	4	2178
27/3/2002	AC08	17	12	6120	5	2658
27/3/2002	AC08	18	14	7140	6	3273
27/3/2002	FB04	6	5	2625	13	7753
27/3/2002	FB04	16	4	2100	14	6895
27/3/2002	FB04	18	11	5775	10	4799
27/3/2002	FB04	1005	5	2625	8	3588
27/3/2002	FB06	1	1	700	8	6777
27/3/2002	FC04	7	11	3300	13	3866
27/3/2002	FC04	25	12	3600	4	1625
27/3/2002	FC04	1007	1	300	13	5056
27/3/2002	LB08	9	8	7200	5	4962
27/3/2002	LB08	15	14	12600	3	3372
27/3/2002	LB08	25	2	1800	1	851
27/3/2002	LC06	16	9	5760	10	6789
27/3/2002	LC06	29	2	1280	2	1247
27/3/2002	LC06	1032	15	9600	6	3986
27/3/2002	RB38	15	12	10560	7	6717
27/3/2002	RB38	18	32	28160	23	22609
27/3/2002	RB38	1004	2	1760	2	1786
27/3/2002	RB44	5	10	11500	2	2138
27/3/2002	RB44	6	5	5750	10	12172
27/3/2002	RB44	14	10	11500	11	13416
27/3/2002	RB44	15	9	10350	2	1921
27/3/2002	RB44	17	2	2300	12	13135
27/3/2002	RB44	18	9	10350	15	19932
27/3/2002	RB44	24	15	17250	11	12503
27/3/2002	RB44	32	4	4600	5	5217
27/3/2002	RB44	1032	14	16100	1	1276
27/3/2002	RC27	14	1	490	14	8009
27/3/2002	RC27	16	17	8330	25	10843
27/3/2002	RC27	24	1	490	13	5856
27/3/2002	RC27	1007	8	3920	15	6758
27/3/2002	RC32	1	5	2950	14	10329
27/3/2002	RC32	3	2	1180	10	5778
27/3/2002	RC32	5	9	5310	13	8699
27/3/2002	RC32	9	4	2360	6	3560
27/3/2002	RC32	24	4	2360	1	642
27/3/2002	RC32	28	10	5900	3	1588
27/3/2002	RC32	29	7	4130	6	4123
27/3/2002	RC32	1016	8	4720	8	4247
27/3/2002	RC32	1017	5	2950	2	1312
27/3/2002	RC32	1031	8	4720	13	7777
28/3/2002	AC08	13	6	3060	5	2564
28/3/2002	AC08	28	5	2550	14	6760
28/3/2002	AC08	1004	2	1020	8	3993
28/3/2002	FB04	9	6	3150	4	1668
28/3/2002	FB04	15	15	7875	12	5468
28/3/2002	FB04	1020	14	7350	11	5362
28/3/2002	FB06	23	14	9800	12	9150
28/3/2002	FB06	25	4	2800	6	3693
28/3/2002	FB06	1004	3	2100	12	7968
28/3/2002	FB06	1032	4	2800	8	6041
28/3/2002	FC04	3	4	1200	5	1461
28/3/2002	FC04	16	11	3300	2	862
28/3/2002	FC04	24	14	4200	7	2890
28/3/2002	FC04	32	8	2400	5	1611
28/3/2002	FC04	1005	13	3900	9	3581
28/3/2002	FC04	1264	4	1200	1	434
28/3/2002	LB08	3	5	4500	2	1638
28/3/2002	LB08	9	9	8100	15	11472
28/3/2002	LB08	18	5	4500	9	7582
28/3/2002	LB08	1005	6	5400	14	12607
28/3/2002	LC06	14	5	3200	8	6656
28/3/2002	LC06	1007	4	2560	4	2688
28/3/2002	RB38	17	3	2640	2	1714
28/3/2002	RB38	18	1	880	11	10077
28/3/2002	RB38	1032	14	12320	15	14680
28/3/2002	RB44	9	17	19550	27	32898
28/3/2002	RB44	25	8	9200	24	27310
28/3/2002	RC27	16	3	1470	15	7549
28/3/2002	RC27	17	5	2450	13	5699
28/3/2002	RC27	1007	14	6860	13	5565
28/3/2002	RC32	2	9	5310	4	2208
28/3/2002	RC32	5	6	3540	12	7089
28/3/2002	RC32	13	9	5310	15	8385
28/3/2002	RC32	23	12	7080	12	6373
28/3/2002	RC32	1033	14	8260	14	7879
29/3/2002	AC08	3	24	12240	9	5123
29/3/2002	AC08	13	2	1020	4	2358
29/3/2002	FB04	14	5	2625	12	6914
29/3/2002	FB06	1	10	7000	8	5111
29/3/2002	FB06	7	10	7000	2	1220
29/3/2002	FC04	5	7	2100	4	1045
29/3/2002	FC04	13	5	1500	11	2803
29/3/2002	FC04	24	3	900	12	4962
29/3/2002	FC04	1005	5	1500	13	4242
29/3/2002	FC04	1033	12	3600	12	5032
29/3/2002	LB08	5	10	9000	7	7623
29/3/2002	LB08	6	8	7200	2	1942
29/3/2002	LB08	25	5	4500	11	11185
29/3/2002	LC06	2	13	8320	14	11474
29/3/2002	LC06	13	6	3840	3	2388
29/3/2002	LC06	16	4	2560	9	6316
29/3/2002	LC06	17	3	1920	15	10629
29/3/2002	LC06	23	10	6400	15	10451
29/3/2002	LC06	1033	1	640	9	6440
29/3/2002	RB38	16	3	2640	15	12932
29/3/2002	RB38	18	3	2640	6	6095
29/3/2002	RB38	32	3	2640	2	2071
29/3/2002	RB44	1	9	10350	7	8797
29/3/2002	RB44	2	4	4600	7	6854
29/3/2002	RB44	7	5	5750	3	3141
29/3/2002	RB44	1033	9	10350	12	15286
29/3/2002	RC27	2	18	8820	27	12785
29/3/2002	RC27	3	14	6860	12	6561
29/3/2002	RC27	6	8	3920	12	6585
29/3/2002	RC27	14	8	3920	14	6478
29/3/2002	RC27	17	6	2940	6	2798
29/3/2002	RC27	23	14	6860	4	2120
29/3/2002	RC27	25	11	5390	11	6296
29/3/2002	RC27	1031	6	2940	10	5380
29/3/2002	RC32	7	8	4720	9	5945
29/3/2002	RC32	25	14	8260	3	2070
29/3/2002	RC32	29	3	1770	10	7460
29/3/2002	RC32	1004	3	1770	15	9883
29/3/2002	RC32	1005	14	8260	13	7313
29/3/2002	RC32	1025	13	7670	11	5855
30/3/2002	AC08	5	14	7140	4	1973
30/3/2002	AC08	7	4	2040	6	3495
30/3/2002	FB04	1004	1	525	10	4466
30/3/2002	FB06	5	3	2100	11	7244
30/3/2002	FC04	1005	3	900	3	911
30/3/2002	LB08	2	5	4500	3	2605
30/3/2002	LB08	25	7	6300	8	6834
30/3/2002	LC06	6	7	4480	3	1883
30/3/2002	RB38	2	13	11440	12	11480
30/3/2002	RB38	29	13	11440	14	13429
30/3/2002	RB38	1028	6	5280	4	3446
30/3/2002	RB44	1004	11	12650	6	5464
30/3/2002	RB44	1007	5	5750	2	1879
30/3/2002	RC32	16	3	1770	12	7018
1/4/2002	AC08	1	13	6630	12	5477
1/4/2002	AC08	5	8	4080	7	3554
1/4/2002	AC08	7	3	1530	12	5503
1/4/2002	AC08	24	12	6120	6	2582
1/4/2002	AC08	1000	5	2550	12	5752
1/4/2002	AC08	1005	7	3570	3	1564
1/4/2002	AC08	1007	8	4080	13	6134
1/4/2002	FB04	4	4	2100	14	6480
1/4/2002	FB04	14	10	5250	14	6033
1/4/2002	FB04	18	14	7350	1	543
1/4/2002	FB04	28	1	525	15	8986
1/4/2002	FB04	1007	7	3675	10	6047
1/4/2002	FB06	5	10	7000	5	3342
1/4/2002	FB06	14	11	7700	13	10866
1/4/2002	FB06	18	9	6300	13	10438
1/4/2002	FC04	1	2	600	9	2710
1/4/2002	FC04	7	14	4200	12	3578
1/4/2002	FC04	17	9	2700	15	5735
1/4/2002	FC04	24	14	4200	12	4777
1/4/2002	FC04	25	24	7200	12	3821
1/4/2002	FC04	1007	3	900	3	1269
1/4/2002	LB08	1	4	3600	12	12298
1/4/2002	LB08	6	14	12600	6	5715
1/4/2002	LB08	13	2	1800	3	3369
1/4/2002	LB08	14	12	10800	10	7520
1/4/2002	LB08	23	15	13500	1	752
1/4/2002	LB08	1016	2	1800	5	4656
1/4/2002	LC06	17	4	2560	13	8689
1/4/2002	LC06	18	4	2560	14	10629
1/4/2002	LC06	23	10	6400	4	3380
1/4/2002	LC06	25	19	12160	23	15763
1/4/2002	LC06	1021	12	7680	2	1691
1/4/2002	RB38	2	6	5280	8	8181
1/4/2002	RB38	3	10	8800	13	12360
1/4/2002	RB38	15	2	1760	7	5948
1/4/2002	RB38	16	9	7920	9	8862
1/4/2002	RB38	32	16	14080	17	14788
1/4/2002	RB38	1032	11	9680	10	10637
1/4/2002	RB44	13	3	3450	3	3732
